tick,population,births,deaths,moves,absorptions,mean_internal_energy
44716,393,0,1,0,8,98.54222402066863
44717,392,0,1,0,5,98.76792066903981
44718,392,0,0,0,4,98.81048830865934
44719,393,1,0,0,5,98.57026883581969
44720,393,0,0,0,5,98.58088946130697
44721,393,0,0,0,5,98.54136816998867
44722,393,0,0,0,5,98.47830368323716
44723,393,0,0,0,5,98.51405978921389
44724,393,0,0,0,5,98.57181171536595
44725,393,0,0,0,5,98.59983219020222
44726,393,0,0,1,5,98.57734950604862
44727,393,0,0,0,5,98.57009520123839
44728,393,0,0,0,5,98.58377402000173
44729,394,1,0,0,6,98.34250986311129
44730,394,0,0,0,6,98.39210212794032
44731,394,0,0,0,6,98.3684162389682
44732,394,0,0,0,6,98.39083336151354
44733,394,0,0,0,6,98.34405854698629
44734,394,0,0,1,6,98.36374552842217
44735,394,0,0,0,6,98.34606451344973
44736,394,0,0,0,6,98.31572321980413
44737,393,0,1,0,6,98.56325321433616
44738,393,0,0,1,5,98.54629604939237
44739,392,0,1,0,5,98.79115883599201
44740,392,0,0,0,4,98.79886816862074
44741,392,0,0,0,4,98.7986523675751
44742,392,0,0,0,4,98.85547575376827
44743,392,0,0,0,4,98.84232597849531
44744,392,0,0,0,4,98.83051406742915
44745,392,0,0,0,4,98.80240489900456
44746,392,0,0,0,4,98.78107739244234
44747,392,0,0,2,4,98.79393833909678
44748,393,1,0,0,5,98.600278408508
44749,393,0,0,0,5,98.62436992362682
44750,393,0,0,0,5,98.64092901525213
