tick,population,births,deaths,moves,attacks,mean_internal_energy
2744,237,0,0,4,0,91.9431223628692
2745,236,0,1,0,1,92.42521186440678
2746,236,0,0,2,0,92.64237288135593
2747,236,1,1,1,1,92.2978813559322
2748,235,1,2,2,2,92.38744680851063
2749,235,0,0,0,0,92.55851063829788
2750,235,0,0,1,0,92.81595744680851
2751,237,2,0,0,0,92.31940928270042
2752,237,0,0,0,0,92.45696202531646
2753,236,0,1,1,1,92.48199152542372
2754,237,2,1,1,1,92.08502109704642
2755,239,2,0,0,0,91.50543933054394
2756,239,0,0,0,0,91.69435146443514
2757,239,0,0,0,0,91.83410041841003
2758,237,0,2,1,2,92.28776371308017
2759,237,0,0,1,0,92.37025316455696
2760,231,0,6,0,6,93.62614718614718
2761,229,0,2,1,2,93.62205240174673
2762,228,0,1,0,1,94.16293859649123
2763,229,3,2,0,2,93.56288209606987
2764,230,1,0,0,0,93.44521739130435
2765,231,1,0,1,0,93.1482683982684
2766,233,2,0,1,0,92.51587982832618
2767,234,1,0,1,0,92.3363247863248
2768,234,0,0,0,0,92.51004273504273
2769,235,1,0,1,0,92.34054993902758
2770,237,2,0,0,0,91.79725738396625
2771,236,0,1,0,1,92.25063559322035
2772,233,0,3,1,3,93.32703862660945
2773,235,2,0,1,0,92.65595744680851
2774,234,0,1,1,1,93.10448717948718
2775,235,2,1,0,1,92.65957446808511
2776,235,0,0,0,0,92.8683829787234
2777,234,0,1,0,1,93.23782051282052
2778,234,0,0,0,0,93.2965811965812
2779,235,1,0,4,0,93.09404255319149
2780,236,2,1,1,1,92.45317796610169
2781,237,1,0,1,0,92.27658227848102
2782,239,2,0,0,0,91.75123611465081
2783,242,3,0,0,0,90.98161157024794
2784,241,0,1,1,1,91.30539419087137
2785,237,0,4,1,4,92.33966244725738
2786,238,2,1,1,1,91.95781512605042
2787,239,1,0,1,0,91.8471129707113
2788,239,1,1,2,1,91.98560669456067
2789,242,3,0,0,0,91.1657438016529
2790,242,2,2,2,2,90.95293388429752
2791,241,1,2,0,2,91.00730290456431
2792,238,1,4,1,4,91.68945378151261
2793,237,1,2,0,2,92.15097046413501
2794,238,1,0,1,0,92.0118907563025
2795,239,1,0,0,0,91.87062761506277
2796,240,1,0,3,0,91.65345833333335
2797,241,2,1,2,1,91.48539419087136
2798,242,2,1,0,1,91.20115702479339
2799,242,1,1,1,1,91.05012396694215
2800,241,0,1,0,1,91.10302904564314
2801,240,0,1,1,1,91.59625
2802,238,0,2,0,2,92.02100840336135
2803,238,0,0,0,0,92.19558823529411
2804,237,0,1,2,1,92.75590717299579
2805,235,0,2,0,2,93.11787234042554
2806,236,1,0,0,0,93.0146186440678
2807,237,1,0,1,0,92.79894514767932
2808,236,0,1,1,1,93.19436440677966
2809,236,0,0,0,0,93.22296443714787
2810,235,2,3,0,3,92.8194451368804
2811,235,0,0,1,0,92.90072173262509
2812,235,0,0,1,0,93.0660425531915
2813,232,0,3,1,3,93.86689655172414
2814,234,3,1,1,1,92.82123931623933
2815,234,0,0,2,0,92.87594017094018
2816,235,1,0,0,0,92.62638297872341
2817,236,2,1,1,1,92.46059322033899
2818,235,0,1,0,1,92.91310638297873
2819,234,0,1,0,1,93.02
2820,236,3,1,0,1,92.2861440677966
2821,237,1,0,1,0,92.07839662447257
2822,236,0,1,1,1,92.38487288135595
2823,236,0,0,2,0,92.49737288135594
2824,235,1,2,0,2,92.15906382978724
2825,235,2,2,0,2,92.28565957446808
2826,235,1,1,1,1,92.12012765957446
2827,235,1,1,1,1,91.82268085106384
2828,235,1,1,0,1,91.87736170212766
2829,234,1,2,2,2,92.2981623931624
2830,235,1,0,0,0,92.07136170212766
2831,235,0,0,3,0,92.20136170212766
2832,236,1,0,0,0,92.06576271186441
2833,235,0,1,1,1,92.60748936170214
2834,235,0,0,1,0,92.6896170212766
2835,235,0,0,0,0,92.83578723404256
2836,235,0,0,0,0,92.9687659574468
2837,235,1,1,2,1,93.1164255319149
2838,237,2,0,0,0,92.61084388185654
2839,238,1,0,0,0,92.39987394957984
2840,237,0,1,2,1,92.4642194092827
2841,238,1,0,1,0,92.3055462184874
2842,238,1,1,1,1,92.59705882352941
2843,239,1,0,0,0,92.25083682008369
2844,238,0,1,1,1,92.7340756302521
2845,237,0,1,1,1,92.90658227848101
2846,239,2,0,0,0,92.366359832636
2847,240,1,0,1,0,92.180875
2848,241,2,1,1,1,92.09049792531121
2849,242,1,0,1,0,91.96657024793389
2850,242,1,1,1,1,92.08809917355372
2851,240,0,2,2,2,92.54575
2852,241,1,0,1,0,92.38165975103735
2853,240,0,1,2,1,92.912
2854,238,2,4,0,4,92.78521008403362
2855,241,3,0,2,0,91.87522821576763
2856,241,2,2,0,2,91.60257261410788
2857,240,1,2,0,2,92.109875
2858,239,0,1,0,1,92.64966527196653
2859,239,0,0,0,0,92.85677824267782
2860,240,1,0,1,0,92.71820833333332
2861,240,0,0,1,0,92.81570833333333
2862,241,2,1,2,1,92.46809128630706
2863,242,1,0,4,0,92.29239669421489
2864,241,0,1,2,1,92.44775933609958
2865,241,2,2,1,2,92.09589211618257
2866,240,1,2,0,2,92.12087500000001
2867,239,1,2,0,2,91.85129707112971
2868,239,0,0,0,0,91.94690376569038
2869,241,3,1,1,1,91.28759336099586
2870,241,2,2,0,2,91.05116182572615
2871,239,0,2,2,2,91.8044769874477
2872,240,2,1,0,1,91.61925
2873,239,1,2,2,2,91.83564853556486
2874,238,1,2,0,2,91.9363025210084
2875,240,2,0,1,0,91.35016666666667
2876,240,0,0,0,0,91.65100000000001
2877,241,1,0,0,0,91.45809128630707
2878,240,0,1,2,1,91.72916666666667
2879,239,0,1,0,1,91.96351464435146
2880,241,2,0,0,0,91.45800829875519
2881,240,0,1,1,1,91.65616666666666
2882,238,0,2,3,2,91.93836134453782
2883,235,0,3,2,3,92.69565957446808
2884,234,1,2,0,2,92.75739316239316
2885,234,1,1,1,1,92.92871794871795
2886,234,1,1,1,1,93.0334188034188
2887,235,2,1,0,1,92.55242553191489
2888,236,1,0,1,0,92.3106779661017
2889,236,0,0,2,0,92.46774489027828
2890,235,0,1,1,1,92.51787234042554
2891,234,1,2,0,2,92.27115384615385
2892,233,1,2,1,2,91.9236051502146
2893,235,2,0,2,0,91.33085106382978
2894,235,0,0,1,0,91.68153191489361
2895,236,1,0,1,0,91.56974576271186
2896,236,1,1,0,1,91.74813559322034
2897,239,3,0,0,0,90.91531380753139
2898,240,1,0,0,0,90.68043960291848
2899,238,0,2,0,2,91.50947691050602
2900,236,0,2,1,2,92.425
2901,234,0,2,1,2,92.80435897435898
2902,234,0,0,0,0,92.95542735042734
2903,235,2,1,0,1,92.3483829787234
2904,236,1,0,0,0,92.1157627118644
2905,235,0,1,0,1,92.44731914893616
2906,233,0,2,1,2,92.95557939914164
2907,232,0,1,0,1,93.44935344827586
2908,231,0,1,0,1,93.94393939393939
2909,230,2,3,1,3,93.20060869565218
2910,231,2,1,1,1,92.62484848484848
2911,231,0,0,0,0,93.0352380952381
2912,232,1,0,0,0,92.8673275862069
2913,230,0,2,1,2,93.5864347826087
2914,229,0,1,2,1,93.63419213973799
2915,228,0,1,3,1,93.92469298245615
2916,226,0,2,0,2,94.11738938053097
2917,229,3,0,1,0,93.06161572052402
2918,227,0,2,2,2,93.79136563876652
2919,228,1,0,1,0,93.64030701754386
2920,226,0,2,0,2,93.7008407079646
2921,227,1,0,2,0,93.42748898678414
2922,230,3,0,1,0,92.34734782608696
2923,231,2,1,1,1,92.14670995670996
2924,231,1,1,2,1,92.17160173160173
2925,233,3,1,0,1,91.5677253218884
2926,234,1,0,0,0,91.61290598290597
2927,235,2,1,0,1,91.08604255319149
2928,235,2,2,0,2,90.83995744680851
2929,235,1,1,1,1,90.84017021276595
2930,234,2,3,1,3,91.02555555555556
2931,238,5,1,0,1,89.55411764705883
2932,238,0,0,1,0,89.78647058823529
2933,240,2,0,0,0,89.34058333333333
2934,239,0,1,2,1,89.85560669456066
2935,239,1,1,1,1,90.07004184100417
2936,238,0,1,0,1,90.71802521008404
2937,238,0,0,0,0,90.79911764705882
2938,236,0,2,0,2,91.54233050847456
2939,237,2,1,0,1,91.00734177215189
2940,236,0,1,1,1,91.4264406779661
2941,236,0,0,0,0,91.5025
2942,235,0,1,0,1,91.96740425531915
2943,236,1,0,0,0,91.79105932203389
2944,237,4,3,1,3,91.31700421940928
2945,237,1,1,0,1,91.53050632911392
2946,235,0,2,2,2,92.02174468085107
2947,235,1,1,0,1,92.18753191489361
2948,235,2,2,2,2,91.87412765957446
2949,236,1,0,0,0,91.70750000000001
2950,237,1,0,1,0,91.46215189873418
2951,238,2,1,0,1,91.29579831932774
2952,238,2,2,0,2,90.96722689075631
2953,238,1,1,0,1,91.07247899159664
2954,237,1,2,0,2,91.02628691983122
2955,239,2,0,1,0,90.5036820083682
2956,239,1,1,1,1,90.43108786610878
2957,239,0,0,0,0,90.63012552301255
2958,237,1,3,0,3,90.75274261603376
2959,236,1,2,0,2,91.1697033898305
2960,237,2,1,0,1,90.83485232067511
2961,236,1,2,2,2,90.69305084745763
2962,235,0,1,1,1,90.91578723404255
2963,237,2,0,0,0,90.34413502109705
2964,238,1,0,0,0,90.27419240667497
2965,238,0,0,1,0,90.4481512605042
2966,240,2,0,0,0,89.78795833333334
2967,241,1,0,0,0,89.67116182572614
2968,242,2,1,1,1,89.54475206611569
2969,242,1,1,2,1,89.68648760330579
2970,242,0,0,0,0,89.84247933884298
2971,242,0,0,0,0,90.17739669421488
2972,241,0,1,0,1,90.60626556016598
2973,240,0,1,1,1,90.70645833333333
2974,240,0,0,2,0,90.810625
2975,240,0,0,0,0,90.996875
2976,240,1,1,0,1,90.77270833333334
2977,240,1,1,1,1,90.91895833333334
2978,242,2,0,1,0,90.46103305785124
2979,242,0,0,1,0,90.66685950413223
2980,241,0,1,2,1,91.10738589211618
2981,242,2,1,3,1,90.939173553719
2982,243,2,1,0,1,90.59156378600824
2983,245,3,1,1,1,90.03591836734694
2984,244,0,1,2,1,90.40573770491804
2985,242,0,2,3,2,90.94647619385461
2986,242,1,1,1,1,90.64895553269758
2987,243,3,2,0,2,89.77406271157538
2988,245,2,0,0,0,89.39096001093846
2989,244,0,1,1,1,89.94711983160991
2990,244,0,0,0,0,90.19035753652794
2991,246,2,0,0,0,89.70791560533665
2992,246,0,0,2,0,89.82498877606837
2993,245,0,1,0,1,89.97244897959183
2994,246,2,1,1,1,89.73280487804878
2995,246,0,0,1,0,89.98056910569106
2996,247,1,0,2,0,89.73914979757085
2997,248,2,1,0,1,89.65020161290323
2998,243,0,5,0,5,90.74769547325103
2999,242,1,2,1,2,90.56752066115702
3000,241,0,1,1,1,90.80298755186722
3001,238,0,3,1,3,91.56991596638655
3002,238,1,1,0,1,91.8886974789916
3003,238,0,0,0,0,92.06915966386555
3004,236,0,2,1,2,92.4702966101695
3005,236,0,0,0,0,92.58474576271186
3006,236,0,0,1,0,92.67987288135593
3007,234,0,2,0,2,93.1491452991453
3008,237,3,0,0,0,92.25907172995781
3009,238,1,0,0,0,92.04411764705883
3010,239,1,0,2,0,91.8723849372385
3011,239,0,0,1,0,92.01548117154812
3012,240,1,0,0,0,91.92
3013,241,1,0,0,0,91.62240663900415
3014,243,2,0,0,0,91.1335390946502
3015,244,2,1,0,1,91.03504098360655
3016,245,1,0,0,0,90.8334693877551
3017,244,0,1,1,1,91.04590163934427
3018,244,1,1,0,1,90.88299180327868
3019,243,0,1,1,1,91.26707818930042
3020,242,0,1,1,1,91.52272727272727
3021,241,0,1,1,1,92.03049792531121
3022,240,0,1,0,1,92.50825
3023,240,0,0,0,0,92.68179166666667
3024,240,1,1,0,1,92.62845833333334
3025,240,0,0,0,0,92.76950000000001
3026,240,0,0,0,0,92.89220833333334
3027,243,3,0,2,0,91.90691358024692
3028,244,1,0,2,0,91.69180327868852
3029,242,0,2,1,2,92.440826446281
3030,244,2,0,0,0,91.91877049180329
3031,242,1,3,0,3,92.61090909090909
3032,241,0,1,0,1,92.69850622406639
3033,240,0,1,1,1,92.856
3034,240,0,0,2,0,93.04433333333333
3035,236,0,4,2,4,93.4432627118644
3036,236,0,0,0,0,93.50597457627119
3037,237,1,0,0,0,93.35995780590717
3038,238,1,0,1,0,93.04534745174611
3039,239,2,1,0,1,92.7820920502092
3040,239,2,2,0,2,92.70510460251046
3041,239,1,1,1,1,92.48062761506276
3042,240,1,0,1,0,92.18404166666667
3043,240,2,2,3,2,92.14404166666667
3044,238,0,2,0,2,92.67785714285715
3045,238,1,1,0,1,92.77071428571429
3046,238,0,0,0,0,92.77848739495798
3047,238,0,0,1,0,92.85222689075631
3048,241,4,1,0,1,91.56174273858922
3049,240,1,2,0,2,92.10445833333333
3050,241,1,0,0,0,91.97826731716917
3051,246,5,0,0,0,90.2815545668202
3052,246,1,1,1,1,90.47895294080395
3053,244,1,3,0,3,91.04090163934426
3054,244,1,1,0,1,90.8044262295082
3055,245,1,0,0,0,90.64032653061224
3056,246,1,0,0,0,90.45357723577237
3057,243,0,3,1,3,91.45979423868313
3058,242,1,2,0,2,91.75590909090909
3059,244,2,0,0,0,90.98290983606559
3060,243,1,2,0,2,90.97069958847737
3061,244,1,0,0,0,90.73967213114754
3062,244,1,1,0,1,90.99995901639345
3063,243,0,1,0,1,91.46954732510288
3064,244,1,0,0,0,91.41659836065574
3065,242,0,2,1,2,92.15814049586777
3066,243,1,0,0,0,92.00213991769547
3067,243,0,0,1,0,92.19432098765432
3068,242,0,1,0,1,92.41504132231404
3069,242,1,1,0,1,92.52739669421489
3070,240,1,3,0,3,93.21933333333332
3071,240,0,0,2,0,93.38895833333335
3072,242,2,0,2,0,92.79235537190083
3073,240,0,2,0,2,93.29720833333334
3074,240,1,1,1,1,93.19262499999999
3075,240,0,0,0,0,93.3395
3076,239,0,1,0,1,93.67836820083683
3077,240,1,0,0,0,93.60012499999999
3078,239,0,1,1,1,94.12146443514644
3079,238,0,1,0,1,94.53151260504201
3080,237,0,1,0,1,94.60620253164558
3081,238,1,0,0,0,94.34924369747898
3082,239,1,0,0,0,94.06995815899582
3083,240,1,0,2,0,93.74591666666667
3084,240,0,0,1,0,93.83675
3085,241,1,0,0,0,93.5108713692946
3086,237,0,4,2,4,93.88848101265823
3087,239,2,0,3,0,93.30175732217573
3088,238,0,1,1,1,93.35785714285714
3089,239,1,0,1,0,93.23962343096234
3090,239,0,0,1,0,93.34338912133892
3091,238,0,1,1,1,93.7963025210084
3092,238,1,1,1,1,93.50617647058824
3093,238,0,0,0,0,93.68453781512605
3094,237,0,1,0,1,93.7648523206751
3095,236,0,1,1,1,93.83927966101695
3096,236,0,0,1,0,94.02796610169491
3097,237,1,0,2,0,93.74451476793249
3098,238,1,0,3,0,93.5859243697479
3099,237,0,1,0,1,94.04071729957806
3100,235,0,2,0,2,94.16446808510639
3101,235,1,1,0,1,94.22744680851063
3102,236,2,1,1,1,93.5353813559322
3103,238,2,0,0,0,92.8533613445378
3104,236,0,2,1,2,93.27762711864408
3105,234,0,2,0,2,93.69713675213676
3106,234,0,0,0,0,93.86423076923077
3107,233,0,1,1,1,94.26128755364807
3108,232,0,1,0,1,94.63250000000001
3109,230,0,2,1,2,94.91669565217391
3110,230,0,0,0,0,95.07082608695653
3111,231,1,0,1,0,94.74346320346321
3112,230,1,2,1,2,94.68245917792497
3113,229,0,1,1,1,94.73873362445416
3114,229,0,0,0,0,94.7771615720524
3115,229,0,0,0,0,94.91973799126637
3116,228,0,1,0,1,94.92925438596491
3117,228,1,1,1,1,94.76543859649124
3118,226,0,2,2,2,95.13495575221239
3119,224,0,2,1,2,95.60915178571429
3120,224,1,1,0,1,95.75714285714285
3121,224,1,1,1,1,95.5078125
3122,225,1,0,0,0,95.16773333333335
3123,225,0,0,0,0,95.33404444444444
3124,227,2,0,0,0,94.71105726872247
3125,227,0,0,1,0,94.86678414096917
3126,228,2,1,0,1,94.71736842105264
3127,228,0,0,0,0,94.78600877192981
3128,227,0,1,1,1,94.92356828193833
3129,227,1,1,1,1,94.9557268722467
3130,228,1,0,0,0,94.66337719298245
3131,227,0,1,0,1,94.7931718061674
3132,227,0,0,1,0,94.8237885462555
3133,227,0,0,0,0,94.85616740088105
3134,224,0,3,1,3,95.45133928571428
3135,224,0,0,1,0,95.59642857142856
3136,227,3,0,1,0,94.4887665198238
3137,228,1,0,0,0,94.22412280701754
3138,229,1,0,1,0,93.9622270742358
3139,227,1,3,1,3,94.7557268722467
3140,228,1,0,1,0,94.38925438596492
3141,229,1,0,1,0,94.02227074235807
3142,230,1,0,1,0,93.76782608695652
3143,234,4,0,1,0,92.34444444444443
3144,234,1,1,1,1,92.52824786324787
3145,234,0,0,2,0,92.77333333333333
3146,235,1,0,0,0,92.44217021276596
3147,235,0,0,1,0,92.55663829787234
3148,235,1,1,0,1,92.65663829787235
3149,236,1,0,1,0,92.37271186440678
3150,237,1,0,1,0,92.15679324894515
3151,236,0,1,0,1,92.2218220338983
3152,236,1,1,0,1,91.96186440677967
3153,236,0,0,0,0,92.0614406779661
3154,238,2,0,0,0,91.4388655462185
3155,236,1,3,2,3,91.88177966101695
3156,235,0,1,0,1,92.27297872340425
3157,236,1,0,0,0,92.03813559322033
3158,236,1,1,1,1,91.78368644067797
3159,235,0,1,0,1,91.94574468085106
3160,236,1,0,1,0,91.6457627118644
3161,236,1,1,1,1,91.70275423728813
3162,237,1,0,0,0,91.48270042194093
3163,240,3,0,1,0,90.45854166666666
3164,241,2,1,0,1,90.07116182572615
3165,240,0,1,2,1,90.31375
3166,240,0,0,0,0,90.48104166666667
3167,240,0,0,0,0,90.76458333333333
3168,242,2,0,0,0,90.14504132231404
3169,239,1,4,2,4,90.88456066945606
3170,239,0,0,0,0,90.95334728033473
3171,238,0,1,0,1,91.4544117647059
3172,238,0,0,1,0,91.5611344537815
3173,237,0,1,2,1,92.00400843881857
3174,237,0,0,0,0,92.1753164556962
3175,238,1,0,0,0,92.0126050420168
3176,238,1,1,0,1,92.11386554621848
3177,238,1,1,1,1,92.04495798319329
3178,239,1,0,2,0,91.84518828451883
3179,239,1,1,1,1,91.8755230125523
3180,239,1,1,0,1,92.06506276150627
3181,239,2,2,3,2,91.87615062761508
3182,239,0,0,0,0,92.06799163179916
3183,239,1,1,0,1,91.67154811715481
3184,237,1,3,2,3,92.17848101265822
3185,237,0,0,0,0,92.3896624472574
3186,237,0,0,0,0,92.52552742616034
3187,237,0,0,0,0,92.6295358649789
3188,239,2,0,1,0,91.96987447698744
3189,241,2,0,3,0,91.47634854771783
3190,240,0,1,1,1,91.84283333333333
3191,240,0,0,0,0,91.94908333333333
3192,240,1,1,0,1,92.17491666666666
3193,241,3,2,1,2,91.83145228215768
3194,241,0,0,1,0,92.08269709543569
3195,240,0,1,0,1,92.53679166666667
3196,239,0,1,0,1,93.01142259414226
3197,241,2,0,1,0,92.4144398340249
3198,241,0,0,0,0,92.53663900414938
3199,241,1,1,1,1,92.24784232365145
3200,240,0,1,1,1,92.50262500000001
3201,239,0,1,0,1,92.63234309623431
3202,238,0,1,2,1,92.93079831932772
3203,237,0,1,0,1,93.38518987341773
3204,241,4,0,0,0,92.05597510373444
3205,239,0,2,0,2,92.91753138075315
3206,240,1,0,0,0,92.75433333333334
3207,239,1,2,0,2,92.61878661087866
3208,239,0,0,3,0,92.68887029288703
3209,239,0,0,1,0,92.88531380753138
3210,240,2,1,0,1,92.30412500000001
3211,241,2,1,2,1,92.08199170124482
3212,239,0,2,0,2,92.89518828451884
3213,240,1,0,1,0,92.65666666666668
3214,238,0,2,2,2,93.0405462184874
3215,238,0,0,0,0,93.30336134453782
3216,238,0,0,0,0,93.41714285714286
3217,236,0,2,0,2,94.00457627118645
3218,236,0,0,1,0,94.08338983050848
3219,235,1,2,1,2,93.86608510638298
3220,236,1,0,1,0,93.5403813559322
3221,237,1,0,0,0,93.35919831223629
3222,235,0,2,0,2,93.84642553191489
3223,237,2,0,1,0,93.17957805907173
3224,236,0,1,1,1,93.73203389830509
3225,236,1,1,0,1,93.81072033898306
3226,234,0,2,0,2,94.1765811965812
3227,235,1,0,0,0,93.9579574468085
3228,236,1,0,1,0,93.91292372881357
3229,237,1,0,1,0,93.74915611814346
3230,238,1,0,1,0,93.47928571428571
3231,239,1,0,0,0,93.35251046025104
3232,240,2,1,0,1,93.003125
3233,240,0,0,0,0,93.14179219282406
3234,238,0,2,0,2,93.89256355578895
3235,238,0,0,1,0,94.08437027847803
3236,238,1,1,0,1,93.76084086671332
3237,238,0,0,0,0,93.9198744801587
3238,240,2,0,0,0,93.26908385949072
3239,239,0,1,0,1,93.50744822710365
3240,241,2,0,0,0,92.94058143683722
3241,242,1,0,1,0,92.72574432346187
3242,242,0,0,1,0,92.87272727272727
3243,244,2,0,0,0,92.35225409836066
3244,245,1,0,1,0,92.3208163265306
3245,244,0,1,0,1,92.6483606557377
3246,245,1,0,2,0,92.42775510204082
3247,246,1,0,0,0,92.21341463414635
3248,246,3,3,1,3,91.91483739837398
3249,245,0,1,0,1,92.31114285714285
3250,244,0,1,0,1,92.6247131147541
3251,242,0,2,1,2,93.29706611570248
3252,243,1,0,4,0,93.02382716049384
3253,242,0,1,1,1,93.28673553719008
3254,241,2,3,0,3,92.87381742738589
3255,240,0,1,2,1,92.97745833333333
3256,241,2,1,1,1,92.65659751037343
3257,239,1,3,1,3,93.07351464435146
3258,239,1,1,0,1,93.1091365739858
3259,239,0,0,2,0,93.20510460251046
3260,240,2,1,0,1,93.09883333333333
3261,240,0,0,0,0,93.10216666666666
3262,240,0,0,1,0,93.31675
3263,242,2,0,1,0,92.81119834710745
3264,241,0,1,0,1,93.32141078838174
3265,240,0,1,3,1,93.46149999999999
3266,239,1,2,1,2,93.51548117154812
3267,239,1,1,1,1,93.36213389121339
3268,239,0,0,0,0,93.56046025104602
3269,236,0,3,1,3,94.23381355932203
3270,237,1,0,2,0,93.90603375527427
3271,237,0,0,1,0,94.03535864978903
3272,239,2,0,0,0,93.35807531380752
3273,239,1,1,1,1,93.11790794979079
3274,239,0,0,2,0,93.21230125523012
3275,239,1,1,3,1,93.42569037656902
3276,236,0,3,1,3,94.11330508474576
3277,237,1,0,0,0,93.91852320675105
3278,237,0,0,1,0,94.08012658227847
3279,237,0,0,2,0,94.21789029535864
3280,236,0,1,2,1,94.59699152542373
3281,237,1,0,0,0,94.29856540084387
3282,239,2,0,0,0,93.59188284518828
3283,241,2,0,0,0,93.07804979253113
3284,242,1,0,2,0,92.93661157024793
3285,240,0,2,0,2,93.33108333333332
3286,242,2,0,0,0,92.69177685950413
3287,243,2,1,0,1,92.48584362139918
3288,243,1,1,1,1,92.56995884773663
3289,243,2,2,0,2,92.2514403292181
3290,246,3,0,0,0,91.31869918699188
3291,245,0,1,0,1,91.53306122448978
3292,243,0,2,1,2,92.22868312757201
3293,242,1,2,1,2,92.37446280991735
3294,240,0,2,0,2,92.56154166666667
3295,237,0,3,2,3,93.37042194092827
3296,237,1,1,0,1,93.37556962025316
3297,238,1,0,0,0,93.15466386554623
3298,240,2,0,1,0,92.56795833333334
3299,241,1,0,0,0,92.38614107883818
3300,242,1,0,1,0,92.16822314049587
3301,241,2,3,0,3,92.41941908713692
3302,240,0,1,1,1,92.79154166666667
3303,240,0,0,0,0,92.87716666666667
3304,241,1,0,0,0,92.73390041493775
3305,241,0,0,0,0,92.920622406639
3306,242,1,0,1,0,92.72512396694215
3307,240,1,3,0,3,92.66033333333333
3308,239,0,1,0,1,92.88589958158995
3309,239,1,1,0,1,92.83874476987447
3310,239,0,0,0,0,93.00527196652719
3311,239,0,0,0,0,93.12263598326359
3312,239,0,0,0,0,93.21280334728034
3313,240,1,0,0,0,92.92233333333334
3314,240,0,0,1,0,92.97191666666666
3315,240,1,1,1,1,92.82254166666667
3316,241,2,1,0,1,92.65170124481327
3317,243,2,0,0,0,92.10975308641974
3318,242,0,1,0,1,92.47330578512397
3319,244,3,1,1,1,91.8772131147541
3320,246,2,0,0,0,91.32434959349594
3321,247,1,0,0,0,91.26473684210526
3322,248,2,1,2,1,90.91391129032259
3323,245,0,3,0,3,92.05161632653062
3324,246,1,0,0,0,91.91990243902438
3325,247,1,0,0,0,91.7103076923077
3326,246,1,2,1,2,91.81063414634147
3327,249,3,0,2,0,90.90809638554217
3328,251,5,3,1,3,90.00914741035857
3329,249,0,2,1,2,90.53492369477911
3330,246,0,3,0,3,91.58178861788618
3331,247,2,1,1,1,91.07821862348177
3332,246,0,1,2,1,91.10882113821138
3333,247,2,1,1,1,90.85858299595142
3334,248,1,0,1,0,90.73637096774193
3335,248,0,0,1,0,90.98322580645161
3336,247,0,1,1,1,91.40178137651823
3337,247,0,0,1,0,91.46777327935223
3338,247,0,0,0,0,91.59368421052632
3339,246,0,1,0,1,91.73085365853659
3340,246,0,0,1,0,91.87211382113821
3341,248,3,1,1,1,91.30923387096773
3342,249,1,0,0,0,91.23550200803213
3343,250,1,0,1,0,91.02436
3344,251,1,0,0,0,90.78661354581673
3345,254,3,0,1,0,89.94641732283465
3346,255,1,0,0,0,89.81270588235294
3347,256,1,0,0,0,89.6251171875
3348,256,1,1,0,1,89.7008203125
3349,256,1,1,0,1,89.8453125
3350,257,2,1,1,1,89.77743190661478
3351,256,0,1,2,1,89.9296875
3352,256,1,1,1,1,89.79453125
3353,257,1,0,0,0,89.70719844357977
3354,258,1,0,2,0,89.63158914728683
3355,258,0,0,2,0,89.78492248062017
3356,258,0,0,1,0,90.18511627906977
3357,257,0,1,1,1,90.36813229571985
3358,256,0,1,0,1,90.62210937500001
3359,254,0,2,2,2,91.26854330708662
3360,254,2,2,0,2,90.70476377952757
3361,254,2,2,0,2,90.39090551181103
3362,252,0,2,2,2,90.71039682539683
3363,253,1,0,3,0,90.60936758893281
3364,253,0,0,0,0,90.90660079051383
3365,253,0,0,2,0,91.14766798418972
3366,252,0,1,1,1,91.71420634920635
3367,252,0,0,2,0,91.89257936507937
3368,254,2,0,0,0,91.45681102362205
3369,254,0,0,2,0,91.48181102362206
3370,254,1,1,2,1,91.36055118110237
3371,255,1,0,1,0,91.23384313725491
3372,253,0,2,0,2,91.74280632411067
3373,254,3,2,2,2,91.48862204724409
3374,255,1,0,1,0,91.43149019607844
3375,255,1,1,2,1,91.21972549019608
3376,256,2,1,0,1,90.711640625
3377,256,0,0,1,0,91.0501171875
3378,255,1,2,0,2,91.16933333333334
3379,252,0,3,0,3,91.85587301587302
3380,253,1,0,1,0,91.59418972332017
3381,253,1,1,0,1,91.61620553359684
3382,253,1,1,1,1,91.84810276679842
3383,253,0,0,1,0,91.92754940711463
3384,255,2,0,0,0,91.46823529411765
3385,252,0,3,0,3,91.8638888888889
3386,252,0,0,1,0,92.10515873015873
3387,252,0,0,0,0,92.33432539682539
3388,254,3,1,4,1,91.74153543307088
3389,252,1,3,0,3,92.2468253968254
3390,253,2,1,1,1,91.93181818181819
3391,253,0,0,0,0,92.19486166007904
3392,251,0,2,0,2,92.65617529880478
3393,254,3,0,0,0,91.78129921259843
3394,253,1,2,1,2,91.78430830039525
3395,252,0,1,0,1,91.94119047619047
3396,252,0,0,0,0,92.11777777777777
3397,250,0,2,0,2,92.66656
3398,249,0,1,1,1,93.17064257028113
3399,252,3,0,1,0,92.17535714285715
3400,251,1,2,0,2,92.3388047808765
3401,251,1,1,0,1,92.23023904382471
3402,252,1,0,2,0,92.02313492063493
3403,255,3,0,0,0,91.19109803921569
3404,254,0,1,1,1,91.55011811023621
3405,253,1,2,1,2,91.53814229249012
3406,253,1,1,0,1,91.57608695652173
3407,253,2,2,0,2,91.26695652173913
3408,251,0,2,1,2,91.76282868525897
3409,248,0,3,1,3,92.65229838709678
3410,248,1,1,0,1,92.43862903225806
3411,251,3,0,0,0,91.49892430278884
3412,251,0,0,0,0,91.62362549800797
